id,cliente_id,fecha,estado,total
2269,99,2025-07-16,cancelado,560.84
2270,1170,2025-11-12,cancelado,2752.91
2271,911,2026-01-17,pendiente,3099.36
2272,891,2024-09-02,cancelado,910.78
2273,548,2024-03-23,cancelado,802.71
2274,1165,2025-02-13,enviado,1748.75
2275,377,2024-03-26,enviado,3506.79
2276,416,2025-10-16,entregado,2512.95
2277,429,2024-03-15,enviado,1891.16
2278,980,2025-11-15,enviado,1593.3
2279,1458,2024-08-09,cancelado,2112.25
2280,1896,2025-12-31,pendiente,1285.77
2281,1589,2025-02-21,cancelado,697.53
2282,193,2025-06-04,enviado,222.39
2283,410,2025-12-29,cancelado,4018.02
2284,1555,2024-03-03,entregado,1095.61
2285,283,2025-02-15,pendiente,4146.18
2286,825,2025-04-26,pendiente,2878.92
2287,252,2024-05-19,enviado,1297.9
2288,821,2024-11-28,pendiente,1341.94
2289,480,2026-01-10,pendiente,3070.3
2290,1430,2024-01-14,pagado,3953.36
2291,356,2025-08-18,entregado,1348.13
2292,208,2025-07-16,pendiente,442.21
2293,1194,2025-06-03,pendiente,114.22
2294,75,2026-01-18,enviado,569.36
2295,1321,2026-02-28,entregado,2752.86
2296,148,2024-01-17,pendiente,359.36
2297,1352,2024-07-25,cancelado,2597.62
2298,704,2025-08-20,enviado,215.16
2299,1322,2025-09-08,entregado,954.61
2300,1936,2025-11-17,pendiente,407.81
2301,1297,2024-11-13,entregado,2725.93
2302,1525,2025-12-23,entregado,586.48
2303,1190,2025-05-25,pendiente,2153.18
2304,1764,2024-02-24,pendiente,2460.02
2305,1883,2024-10-23,entregado,3336.42
2306,259,2025-08-09,enviado,1663.61
2307,636,2025-05-25,entregado,2613.92
2308,1737,2024-03-11,entregado,3149.42
2309,844,2025-09-10,pendiente,3280.55
2310,680,2024-02-22,entregado,470.97
2311,629,2025-11-29,pendiente,3804.69
2312,1948,2024-02-12,enviado,3562.29
2313,1864,2024-02-25,pagado,3686.83
2314,1074,2024-03-16,enviado,1792.74
2315,167,2026-01-30,pagado,1565.88
2316,1542,2026-01-18,pagado,1015.79
2317,993,2024-08-07,entregado,4020.5
2318,542,2025-08-30,cancelado,3072.81
2319,243,2024-08-06,entregado,1800.37
2320,193,2026-01-06,pendiente,4079.24
2321,1395,2024-05-12,pendiente,1145.45
2322,1301,2024-03-23,pagado,715.34
2323,1411,2024-05-07,entregado,3849.29
2324,1460,2024-04-30,pendiente,1658.35
2325,1253,2025-06-11,cancelado,737.08
2326,1663,2024-10-22,entregado,2087.51
2327,1663,2024-05-21,pendiente,3317.04
2328,501,2026-01-31,pendiente,3093.61
2329,112,2024-10-08,pendiente,325.65
2330,200,2024-01-24,pagado,1765.68
2331,13,2025-04-08,pagado,3240.5
2332,1589,2024-03-09,entregado,3460.14
2333,1058,2024-10-29,pagado,1008.12
2334,1429,2024-11-04,pendiente,572.13
2335,757,2026-03-09,cancelado,2950.42
2336,531,2025-08-23,enviado,895.65
2337,979,2025-03-14,cancelado,195.08
2338,944,2024-04-08,cancelado,1761.5
2339,352,2025-04-08,enviado,2482.2
2340,1929,2026-03-10,pendiente,2925.32
2341,1877,2025-04-17,pendiente,776.12
2342,560,2025-07-30,pagado,3704.31
2343,1298,2025-04-11,pendiente,3428.41
2344,1449,2025-05-18,entregado,126.41
2345,1959,2025-09-30,pendiente,2052.82
2346,343,2024-02-06,enviado,3887.42
2347,1060,2024-08-14,enviado,2334.71
2348,1064,2025-09-09,entregado,3270.83
2349,1344,2025-04-18,entregado,3918.2
2350,1778,2025-10-29,entregado,346.59
2351,471,2024-07-19,pagado,3115.42
2352,1061,2024-09-14,enviado,1297.31
2353,904,2025-12-19,cancelado,3058.2
2354,1749,2025-02-20,cancelado,2616.74
2355,85,2024-11-23,entregado,3214.8
2356,725,2026-01-10,cancelado,1260.04
2357,1236,2026-01-01,cancelado,2542.44
2358,518,2025-08-27,entregado,3447.14
2359,446,2025-05-09,enviado,4154.05
2360,1473,2024-03-16,pendiente,742.68
2361,1302,2024-02-08,enviado,262.58
2362,1519,2025-08-13,enviado,2866.86
2363,1299,2025-12-07,pagado,2600.75
2364,1301,2024-04-08,entregado,825.15
2365,556,2025-02-08,entregado,905.52
2366,741,2025-08-16,entregado,3511.4
2367,663,2025-01-25,pendiente,2564.75
2368,845,2025-07-26,pendiente,756.37
2369,478,2025-11-26,cancelado,1346.1
2370,1188,2024-03-10,pendiente,517.64
2371,233,2024-02-21,enviado,3622.99
2372,1043,2025-06-27,pendiente,3836.96
2373,1707,2025-02-24,pagado,1982.88
2374,536,2025-09-18,pendiente,3356.84
2375,422,2025-07-26,pagado,1469.55
2376,483,2024-01-17,cancelado,2216.64
2377,605,2024-07-23,cancelado,1336.09
2378,1774,2024-09-09,enviado,1342.5
2379,1853,2025-09-13,enviado,2318.04
2380,74,2025-11-17,pagado,35.35
2381,1016,2024-10-09,pendiente,3668.36
2382,1729,2024-11-08,enviado,2767.6
2383,1506,2025-01-23,pendiente,507.84
2384,708,2025-12-21,enviado,1322.28
2385,1449,2024-06-04,pendiente,2946.53
2386,1983,2024-07-01,enviado,1234.89
2387,633,2024-01-03,pagado,3875.19
2388,1597,2025-05-28,entregado,356.86
2389,1869,2025-12-22,enviado,1991.53
2390,1348,2024-04-24,pagado,2739.06
2391,1205,2025-01-12,pendiente,699.31
2392,108,2024-11-28,enviado,1550.5
2393,681,2024-10-26,entregado,4049.47
2394,490,2024-06-28,enviado,3657.31
2395,364,2025-10-04,entregado,3163.51
2396,1262,2024-06-02,pagado,448.87
2397,21,2024-03-14,enviado,2770.83
2398,1292,2024-12-13,pendiente,1386.54
2399,72,2024-02-05,pagado,1382.95
2400,1545,2025-09-27,enviado,3693.12
2401,932,2025-02-08,cancelado,236.78
2402,1267,2024-11-26,entregado,3970.42
2403,751,2025-03-23,pagado,685.66
2404,1250,2024-01-13,cancelado,1397.5
2405,764,2025-10-19,enviado,3176.63
2406,904,2026-02-19,cancelado,3017.18
2407,1238,2025-08-31,entregado,2335.59
2408,1235,2025-01-20,pendiente,1287.06
2409,418,2025-06-06,pagado,2514.64
2410,1232,2025-11-17,pendiente,2899.16
2411,1151,2025-03-10,pagado,874.27
2412,202,2024-07-26,cancelado,1125.99
2413,1749,2025-09-16,enviado,3400.31
2414,417,2025-08-05,pagado,3633.79
2415,119,2024-01-08,pagado,2192.05
2416,248,2024-06-29,pendiente,2733.71
2417,947,2024-06-07,pendiente,2777.48
2418,369,2026-02-02,entregado,1575.21
2419,866,2024-10-09,entregado,2948.71
2420,1866,2025-10-18,enviado,1067.98
2421,1701,2024-11-24,pagado,2906.37
2422,1452,2026-02-26,enviado,1034.76
2423,244,2024-11-08,cancelado,3495.7
2424,845,2024-10-06,enviado,1034.6
2425,1230,2024-12-28,pagado,3139.18
2426,622,2024-12-14,pagado,681.97
2427,1496,2024-07-20,pendiente,228.68
2428,1808,2024-11-12,pendiente,2883.74
2429,1545,2025-09-14,pagado,2363.7
2430,478,2025-01-25,enviado,3874.49
2431,1060,2025-11-19,cancelado,3591.73
2432,347,2024-01-26,pendiente,450.12
2433,787,2024-08-01,cancelado,3492.38
2434,376,2025-08-12,entregado,877.9
2435,520,2024-10-29,pendiente,3870.18
2436,1581,2025-01-13,entregado,4168.13
2437,1596,2025-03-23,pendiente,1995.34
2438,1600,2026-01-15,pendiente,1095.25
2439,1315,2025-03-16,pendiente,1400.41
2440,1661,2024-10-21,enviado,1290.92
2441,273,2024-06-27,pendiente,329.82
2442,308,2025-03-25,enviado,3166.75
2443,1361,2026-03-05,pagado,605.83
2444,1008,2025-11-05,pagado,3177.21
2445,958,2024-04-23,enviado,4134.69
2446,1158,2025-01-27,pagado,3855.71
2447,1463,2024-04-09,pendiente,2451.19
2448,414,2025-11-05,enviado,189.01
2449,100,2025-04-26,enviado,1538.53
2450,1943,2024-04-28,enviado,826.33
2451,1869,2025-05-10,entregado,4050.67
2452,1893,2025-10-15,pagado,665.13
2453,1694,2024-02-22,cancelado,2698.15
2454,1680,2025-10-27,pendiente,359.59
2455,1383,2025-08-13,cancelado,510.89
2456,356,2025-10-07,pendiente,1449.94
2457,50,2025-09-03,cancelado,3011.87
2458,1813,2026-01-10,pagado,772.74
2459,1428,2024-03-17,entregado,2412.56
2460,937,2024-03-08,pendiente,4078.45
2461,1148,2025-12-18,enviado,1591.38
2462,1127,2025-12-30,pendiente,2776.05
2463,1846,2024-12-12,cancelado,77.52
2464,1351,2024-05-19,entregado,423.6
2465,918,2024-09-28,pagado,204.79
2466,31,2025-10-11,entregado,821.02
2467,148,2024-09-27,pendiente,1373.75
2468,1212,2024-05-05,enviado,4087.87
2469,1883,2025-02-25,cancelado,268.23
2470,765,2024-05-05,entregado,3934.25
2471,1531,2024-04-26,cancelado,4005.99
2472,1508,2025-12-20,pagado,2903.61
2473,775,2026-02-14,cancelado,3796.82
2474,463,2025-02-03,pagado,853.29
2475,551,2026-02-11,pagado,820.97
2476,931,2024-11-25,pendiente,3352.51
2477,1606,2025-12-27,pagado,1272.91
2478,122,2024-03-18,entregado,1200.06
2479,1380,2024-07-14,pendiente,2282.98
2480,438,2024-08-15,pagado,3636.82
2481,1450,2024-06-23,pagado,699.85
2482,1166,2024-07-21,pagado,957.41
2483,379,2024-11-28,entregado,2763.13
2484,637,2024-09-06,enviado,2982.34
2485,740,2024-10-18,pagado,439.26
2486,564,2025-09-11,pagado,880.1
2487,604,2024-11-13,enviado,102.98
2488,1284,2025-04-13,enviado,1514.91
2489,944,2024-02-22,pagado,3712.17
2490,1986,2024-09-23,entregado,1003.61
2491,754,2024-03-19,enviado,45.66
2492,961,2024-12-02,cancelado,2685.0
2493,1670,2024-08-05,pagado,1321.76
2494,732,2025-05-29,cancelado,2811.25
2495,1943,2025-11-17,enviado,1462.64
2496,1576,2025-04-01,pendiente,3662.69
2497,365,2025-10-10,entregado,911.23
2498,1338,2025-06-09,cancelado,2698.65
2499,1208,2025-05-04,pendiente,2157.29
2500,1010,2024-10-24,pendiente,1510.32
2501,1508,2025-06-04,entregado,1498.73
2502,465,2025-12-16,cancelado,1324.58
2503,1643,2025-07-30,enviado,2077.95
2504,1076,2025-07-02,cancelado,526.02
2505,555,2024-03-18,pendiente,1755.66
2506,432,2025-09-02,pagado,4057.14
2507,823,2025-05-20,cancelado,1858.48
2508,1195,2024-05-29,pagado,2831.83
2509,489,2025-08-14,cancelado,3002.33
2510,1370,2025-11-17,pagado,2285.22
2511,260,2025-08-28,entregado,3586.27
2512,1144,2025-01-17,cancelado,2862.35
2513,1950,2025-09-17,enviado,483.25
2514,1593,2026-01-12,enviado,3819.49
2515,609,2024-11-15,entregado,1380.14
2516,1784,2024-01-07,pagado,2041.57
2517,521,2025-12-06,cancelado,87.57
2518,1590,2024-08-20,entregado,790.46
2519,1430,2025-04-26,enviado,3592.92
2520,1821,2024-09-26,pendiente,3527.33
2521,560,2024-02-27,pagado,2284.24
2522,799,2026-01-06,entregado,4091.3
2523,1456,2025-12-28,entregado,3209.38
2524,1215,2024-12-11,enviado,3087.54
2525,714,2024-04-17,pendiente,1105.37
2526,1445,2024-02-14,pagado,323.99
2527,1141,2025-01-05,enviado,2883.18
2528,835,2025-03-02,enviado,2511.76
2529,1910,2024-02-05,cancelado,634.1
2530,1000,2024-09-11,pagado,557.2
2531,598,2024-02-16,pagado,2755.91
2532,237,2025-07-28,cancelado,3379.96
2533,684,2024-01-18,pendiente,3056.8
2534,1013,2024-07-21,pendiente,3564.48
2535,677,2025-02-11,entregado,1663.67
2536,411,2026-01-02,entregado,2120.0
2537,414,2026-02-02,pagado,335.35
2538,714,2026-02-17,pagado,3631.29
2539,764,2024-01-11,enviado,2700.28
2540,1713,2025-10-30,cancelado,2530.74
2541,311,2025-05-04,pendiente,69.15
2542,1062,2024-12-30,cancelado,3031.43
2543,1381,2025-06-20,pagado,1295.29
2544,1766,2024-06-28,enviado,3560.65
2545,1126,2025-07-14,pagado,236.24
2546,1046,2025-10-19,pendiente,3847.02
2547,389,2024-05-12,enviado,3046.35
2548,1532,2025-07-12,cancelado,3194.65
2549,848,2024-12-02,entregado,2424.23
2550,569,2025-02-22,enviado,3336.59
2551,1812,2024-12-22,cancelado,3470.55
2552,352,2025-07-30,cancelado,2783.85
2553,1508,2024-10-13,entregado,689.06
2554,622,2025-03-30,enviado,2801.31
2555,10,2025-05-17,cancelado,580.56
2556,385,2024-09-03,enviado,1123.07
2557,243,2025-06-23,cancelado,3251.47
2558,712,2025-01-29,pendiente,2028.91
2559,1068,2024-01-04,cancelado,2863.03
2560,1153,2025-12-07,entregado,2649.85
2561,1245,2025-08-19,entregado,1765.99
2562,415,2024-01-10,entregado,1642.03
2563,242,2025-07-29,cancelado,3114.37
2564,720,2024-11-18,pagado,2144.43
2565,2,2024-01-07,pendiente,997.4
2566,1238,2024-04-20,enviado,362.57
2567,1585,2024-02-23,pagado,2221.92
2568,1802,2024-11-23,pendiente,1051.17
2569,551,2024-05-26,pagado,1673.06
2570,193,2024-01-01,pagado,4041.72
2571,607,2024-05-31,enviado,855.94
2572,1716,2025-04-18,pendiente,3863.02
2573,495,2024-12-24,pendiente,1550.83
2574,839,2024-10-17,cancelado,2799.49
2575,1640,2024-02-22,entregado,2121.61
2576,1060,2025-05-05,pendiente,1421.92
2577,1917,2024-11-07,entregado,2800.47
2578,1284,2025-01-17,entregado,361.77
2579,1086,2024-05-29,entregado,2601.78
2580,1895,2025-12-14,enviado,357.59
2581,1509,2024-11-13,entregado,2497.4
2582,971,2026-03-03,cancelado,304.98
2583,518,2024-08-14,pagado,3129.9
2584,1019,2024-06-22,pendiente,2920.41
2585,631,2024-08-08,entregado,3145.33
2586,520,2024-09-18,pendiente,1687.65
2587,1543,2024-04-15,cancelado,825.11
2588,1043,2025-06-30,entregado,3903.09
2589,485,2024-04-02,enviado,3384.46
2590,351,2025-04-20,pendiente,2974.29
2591,495,2025-07-22,entregado,1830.87
2592,472,2024-12-17,cancelado,2390.41
2593,1865,2024-02-09,cancelado,736.87
2594,291,2025-12-14,cancelado,1935.81
2595,412,2025-09-28,pagado,1393.98
2596,109,2024-08-23,cancelado,2102.57
2597,1289,2025-06-05,enviado,3702.47
2598,37,2024-06-05,cancelado,3322.68
2599,228,2024-05-03,pagado,2177.64
2600,817,2025-09-13,enviado,1831.89
2601,849,2026-02-20,pendiente,1410.08
2602,212,2025-02-14,entregado,3656.01
2603,1407,2025-04-27,pagado,110.57
2604,1376,2025-08-09,cancelado,581.26
2605,429,2025-10-08,pagado,1558.97
2606,1051,2024-02-06,entregado,1933.23
2607,411,2024-08-22,cancelado,1796.96
2608,196,2024-11-05,enviado,2561.8
2609,1926,2025-07-27,cancelado,2872.02
2610,930,2025-06-06,pendiente,118.39
2611,1043,2024-07-08,entregado,2570.25
2612,1206,2026-03-07,pagado,2956.69
2613,450,2024-07-21,pendiente,2507.76
2614,939,2025-11-03,pagado,3846.68
2615,941,2025-04-22,pendiente,2845.38
2616,1133,2026-02-17,pendiente,1387.33
2617,420,2025-10-27,pendiente,1263.63
2618,440,2024-10-24,entregado,347.46
2619,120,2026-01-19,entregado,4146.07
2620,1144,2024-09-27,cancelado,3635.45
2621,485,2025-02-06,entregado,2736.02
2622,1233,2024-08-13,enviado,2742.1
2623,696,2024-04-28,pendiente,4076.74
2624,1365,2025-06-16,pagado,3521.36
2625,1609,2025-07-12,pendiente,208.23
2626,1116,2025-10-21,entregado,2235.64
2627,1419,2024-03-17,pagado,3853.7
2628,1696,2024-03-09,pendiente,2275.49
2629,1045,2024-04-18,pendiente,2811.8
2630,156,2025-05-30,cancelado,1746.22
2631,1962,2024-12-29,pendiente,2246.2
2632,123,2024-01-31,entregado,2757.38
2633,1226,2025-09-22,pendiente,2471.44
2634,1610,2025-02-27,cancelado,4002.54
2635,1533,2024-06-17,entregado,4161.07
2636,204,2024-03-02,pendiente,1093.22
2637,587,2024-01-18,enviado,4051.16
2638,190,2024-12-29,cancelado,307.39
2639,268,2025-02-04,pagado,2368.46
2640,1756,2026-01-31,pagado,3756.8
2641,1567,2024-09-01,enviado,2248.56
2642,1484,2024-05-30,entregado,14.74
2643,1102,2024-06-07,entregado,3023.45
2644,439,2024-12-23,pagado,488.39
2645,1399,2026-02-10,pendiente,2604.12
2646,599,2024-10-27,cancelado,492.54
2647,1388,2024-01-03,enviado,2051.95
2648,179,2025-03-24,pagado,1494.64
2649,534,2025-07-18,enviado,19.33
2650,647,2024-02-02,cancelado,3451.99
2651,1747,2025-05-05,pendiente,1581.19
2652,997,2026-02-03,entregado,2804.02
2653,1929,2025-04-09,pagado,2285.1
2654,1974,2025-04-19,entregado,3923.77
2655,1012,2025-02-08,pendiente,3131.43
2656,1383,2024-03-01,enviado,1324.56
2657,1937,2025-07-12,entregado,737.64
2658,99,2025-03-01,enviado,2314.79
2659,943,2026-01-28,pendiente,1715.79
2660,59,2025-11-11,enviado,2210.29
2661,1160,2025-03-27,pagado,905.57
2662,698,2025-06-29,enviado,3816.76
2663,1096,2024-09-06,cancelado,3143.11
2664,1671,2024-04-12,pendiente,3464.13
2665,765,2024-10-10,entregado,255.98
2666,519,2024-12-08,enviado,618.56
2667,1276,2025-10-30,cancelado,2943.69
2668,1416,2024-04-12,enviado,1809.86
2669,889,2026-01-31,pagado,1545.11
2670,374,2024-07-29,enviado,980.98
2671,46,2024-02-11,enviado,2584.44
2672,155,2024-03-05,entregado,435.88
2673,1230,2026-01-02,enviado,2823.63
2674,1618,2024-04-25,pagado,436.83
2675,1540,2025-10-05,entregado,4084.09
2676,576,2025-08-30,cancelado,2584.58
2677,1521,2024-04-02,pendiente,1260.07
2678,99,2025-08-09,enviado,3500.51
2679,290,2024-01-25,entregado,2884.15
2680,1040,2025-11-26,entregado,3158.72
2681,1653,2026-01-26,pendiente,1628.05
2682,466,2026-02-07,cancelado,2993.74
2683,100,2024-12-03,entregado,2420.66
2684,1554,2024-01-10,pendiente,689.13
2685,1589,2026-01-23,entregado,3764.49
2686,1639,2025-12-10,pendiente,2421.09
2687,902,2026-02-20,entregado,1722.45
2688,751,2025-06-18,enviado,729.85
2689,200,2024-03-25,cancelado,2845.38
2690,833,2025-04-14,pendiente,4173.27
2691,277,2026-03-09,pendiente,3793.08
2692,1827,2025-08-12,enviado,855.56
2693,390,2024-02-17,pagado,2584.11
2694,282,2024-04-01,entregado,871.68
2695,1908,2024-02-09,pagado,3836.18
2696,1448,2024-03-11,entregado,1848.45
2697,595,2025-07-23,cancelado,1680.06
2698,1854,2025-04-21,pendiente,2875.44
2699,1127,2024-04-11,entregado,2541.34
2700,1826,2025-02-27,entregado,2305.34
2701,1751,2024-10-08,entregado,694.96
2702,1467,2024-07-04,pendiente,891.92
2703,1521,2025-12-31,pagado,2433.26
2704,920,2024-06-14,enviado,1023.93
2705,190,2025-09-25,pendiente,2227.73
2706,1114,2025-04-02,cancelado,1397.28
2707,1678,2024-07-27,pagado,3841.79
2708,1823,2024-11-12,enviado,2475.4
2709,919,2024-12-30,entregado,912.57
2710,1121,2025-07-04,pendiente,593.93
2711,290,2024-01-25,cancelado,213.88
2712,109,2025-02-18,cancelado,616.05
2713,169,2024-12-15,entregado,877.14
2714,841,2024-05-10,pagado,2427.45
2715,1262,2025-11-05,enviado,2618.65
2716,1642,2024-04-18,pendiente,699.29
2717,509,2025-09-23,cancelado,3002.64
2718,1654,2024-11-04,pagado,998.99
2719,26,2025-07-07,pendiente,3080.23
2720,1814,2025-10-04,pendiente,2368.99
2721,1853,2024-12-14,entregado,1281.38
2722,288,2024-07-25,cancelado,2128.37
2723,323,2024-09-29,pagado,580.65
2724,778,2024-11-04,pagado,58.06
2725,1052,2025-09-20,cancelado,2844.88
2726,1865,2025-01-12,enviado,2794.9
2727,308,2024-05-31,cancelado,3305.16
2728,478,2025-12-16,pagado,2598.26
2729,1178,2026-01-23,pagado,2594.65
2730,1609,2024-04-04,cancelado,1507.27
2731,1458,2024-11-08,pagado,2401.51
2732,45,2026-02-14,pagado,1416.78
2733,1696,2025-07-16,enviado,4080.45
2734,1438,2025-01-02,cancelado,1037.34
2735,1853,2025-09-30,cancelado,218.37
2736,310,2024-02-20,pendiente,220.02
2737,819,2024-05-28,cancelado,2779.95
2738,1850,2024-07-08,entregado,1641.53
2739,585,2026-03-06,pendiente,1187.62
2740,1732,2025-06-15,pagado,1873.65
2741,482,2024-03-11,enviado,351.8
2742,122,2025-08-02,pagado,4110.99
2743,269,2025-02-23,cancelado,1441.98
2744,663,2025-01-16,enviado,613.5
2745,1458,2024-06-27,entregado,636.53
2746,153,2024-03-06,pagado,824.17
2747,120,2024-10-26,cancelado,1556.56
2748,1331,2025-06-05,enviado,3884.9
2749,818,2025-01-25,enviado,3687.59
2750,1273,2024-06-24,pagado,1630.55
2751,1360,2024-07-30,enviado,1749.79
2752,1253,2024-03-29,pagado,203.22
2753,979,2024-01-22,pagado,3185.17
2754,1301,2024-10-01,pagado,1610.86
2755,1652,2024-11-07,pagado,305.49
2756,1019,2025-02-10,cancelado,2835.39
2757,1927,2024-11-06,cancelado,2768.7
2758,1429,2025-06-09,entregado,374.3
2759,1147,2025-05-23,enviado,3707.19
2760,1939,2025-11-06,cancelado,2133.96
2761,1506,2024-02-11,pagado,1140.39
2762,1830,2024-09-16,cancelado,3053.72
2763,774,2025-04-25,cancelado,2563.4
2764,1734,2025-02-15,entregado,2845.57
2765,1724,2024-11-29,entregado,3789.06
2766,1424,2025-09-25,enviado,3544.71
2767,1280,2025-11-24,pendiente,596.13
2768,67,2024-06-17,pendiente,1566.66
2769,661,2024-04-11,pendiente,3193.81
2770,804,2025-10-30,entregado,2699.41
2771,1230,2025-05-08,cancelado,1286.88
2772,1990,2026-02-22,entregado,2220.05
2773,1792,2024-04-27,cancelado,2515.6
2774,648,2024-11-18,pendiente,3301.79
2775,1620,2025-09-07,pagado,3386.77
2776,1435,2024-10-19,pagado,1467.0
2777,521,2025-02-23,enviado,3960.96
2778,1184,2024-01-07,cancelado,744.75
2779,1962,2024-10-27,pendiente,1272.66
2780,1386,2024-01-06,entregado,2655.09
2781,1880,2025-05-16,entregado,1403.55
2782,1777,2024-10-01,pagado,3867.34
2783,1234,2024-04-13,pagado,157.76
2784,181,2025-02-17,pagado,729.73
2785,1575,2024-04-06,cancelado,2609.41
2786,1626,2024-12-30,pendiente,1918.85
2787,1365,2025-03-09,pendiente,1284.37
2788,1972,2024-09-20,enviado,3173.6
2789,159,2024-03-10,enviado,1380.51
2790,687,2025-03-25,entregado,2885.7
2791,1807,2024-06-23,cancelado,2866.28
2792,1356,2025-10-18,cancelado,2049.64
2793,453,2025-09-06,pendiente,953.19
2794,1497,2025-09-20,cancelado,3528.23
2795,1531,2024-04-29,pendiente,4082.36
2796,803,2025-10-14,entregado,140.37
2797,1916,2025-06-07,pagado,4180.03
2798,930,2024-08-10,enviado,658.09
2799,1680,2026-03-04,cancelado,2757.77
2800,256,2024-01-24,pendiente,1366.82
2801,1925,2024-09-13,cancelado,653.11
2802,1608,2026-03-02,cancelado,511.38
2803,359,2024-07-10,pagado,960.67
2804,1902,2025-12-14,pagado,676.25
